animal_type,primary_color,sex,dob,intake_condition,intake_type,intake_date,outcome_date,outcome_type,outcome_group,age_at_intake
other,brown,Unknown,2021-09-18,ill severe,wildlife,2022-09-18,2022-09-18,transfer,Not Adopted,3.5671232876712327
cat,black,Female,2021-03-29,welfare seizures,welfare seized,2021-09-29,2021-10-10,return to owner,Not Adopted,4.041095890410959
cat,black,Spayed,2024-06-30,normal,stray,2024-09-22,2024-10-04,adoption,Adopted,0.7835616438356164
dog,tan,Male,2014-12-27,normal,stray,2017-12-27,2018-01-05,transfer,Not Adopted,10.2986301369863
dog,white,Neutered,2017-12-03,normal,welfare seized,2019-12-03,2020-03-01,adoption,Adopted,7.361643835616438
cat,brown  tabby,Neutered,2019-04-29,normal,stray,2019-06-29,2019-09-06,adoption,Adopted,5.958904109589041
cat,black,Neutered,2024-06-30,normal,stray,2024-09-22,2024-10-02,adoption,Adopted,0.7835616438356164
cat,black,Neutered,2024-06-30,normal,stray,2024-09-22,2024-09-26,adoption,Adopted,0.7835616438356164
cat,brown  tabby,Spayed,2021-09-11,fractious,stray,2022-09-11,2023-02-22,adoption,Adopted,3.5863013698630137
cat,brown  tabby,Unknown,2017-05-19,normal,stray,2017-07-19,2017-07-26,euthanasia,Not Adopted,7.904109589041096
dog,white,Female,2016-07-24,normal,stray,2018-07-24,2018-07-30,transfer,Not Adopted,8.723287671232876
cat,orange,Female,2024-07-13,ill mild,stray,2024-08-09,2024-08-09,rescue,Adopted,0.7479452054794521
cat,orange,Male,2010-08-09,normal,owner surrender,2017-08-09,2017-08-12,adoption,Adopted,14.684931506849315
dog,white,Spayed,2020-03-08,ill mild,stray,2022-03-08,2022-03-17,adoption,Adopted,5.098630136986301
dog,brown,Neutered,2012-10-01,normal,owner surrender,2021-07-05,2021-08-08,adoption,Adopted,12.536986301369863
cat,brown  tabby,Female,2019-07-08,under age/weight,stray,2019-07-10,2019-07-10,rescue,Adopted,5.767123287671233
cat,seal point,Spayed,2018-10-01,fractious,stray,2018-12-01,2018-12-19,adoption,Adopted,6.534246575342466
dog,brown,Neutered,2015-09-02,normal,stray,2020-09-02,2020-09-18,adoption,Adopted,9.616438356164384
cat,calico point,Spayed,2014-01-18,feral,stray,2017-01-18,2017-02-18,"shelter, neuter, return",Not Adopted,11.238356164383562
cat,orange,Neutered,2017-04-22,normal,confiscate,2017-07-22,2017-08-11,adoption,Adopted,7.978082191780822
bird,brown,Unknown,2018-01-30,injured  mild,wildlife,2018-07-30,2018-07-30,transfer,Not Adopted,7.2027397260273975
dog,tan,Female,2015-09-11,normal,stray,2017-09-11,2017-09-17,transfer,Not Adopted,9.591780821917808
wild,brown,Unknown,2018-11-03,injured  moderate,wildlife,2019-11-03,2019-11-03,transfer,Not Adopted,6.443835616438356
dog,white,Male,2017-10-08,ill severe,stray,2018-10-08,2018-10-09,euthanasia,Not Adopted,7.515068493150685
dog,brown,Neutered,2019-10-11,welfare seizures,confiscate,2020-10-20,2020-11-05,adoption,Adopted,5.506849315068493
cat,black,Male,2016-09-09,ill severe,stray,2017-02-09,2017-02-11,euthanasia,Not Adopted,8.594520547945205
other,pink,Unknown,2024-05-20,under age/weight,wildlife,2024-05-26,2024-05-26,euthanasia,Not Adopted,0.8958904109589041
cat,black,Spayed,2021-03-12,under age/weight,stray,2021-04-12,2022-04-13,adoption,Adopted,4.087671232876712
other,pink,Unknown,2024-05-20,under age/weight,wildlife,2024-05-26,2024-05-26,euthanasia,Not Adopted,0.8958904109589041
cat,gray,Neutered,2021-03-12,normal,stray,2021-04-12,2022-04-13,adoption,Adopted,4.087671232876712
cat,orange tabby,Male,2020-04-06,under age/weight,stray,2020-05-06,2020-06-17,rescue,Adopted,5.019178082191781
cat,brown  tabby,Neutered,2021-03-12,under age/weight,stray,2021-04-12,2022-04-13,adoption,Adopted,4.087671232876712
dog,brown,Female,2015-03-17,normal,owner surrender,2017-03-17,2017-06-27,euthanasia,Not Adopted,10.07945205479452
reptile,green,Female,2018-04-12,normal,wildlife,2023-04-12,2023-04-17,rescue,Adopted,7.005479452054795
dog,black,Female,2018-07-13,normal,stray,2019-07-09,2019-07-13,rescue,Adopted,6.7534246575342465
cat,gray,Female,2022-04-15,normal,stray,2022-05-15,2022-06-04,adoption,Adopted,2.9945205479452053
cat,brown  tabby,Female,2022-04-15,normal,stray,2022-05-15,2022-05-20,adoption,Adopted,2.9945205479452053
dog,black,Male,2017-12-21,normal,owner surrender,2019-12-19,2019-12-27,rescue,Adopted,7.3123287671232875
cat,calico,Female,2010-06-07,normal,owner surrender,2018-06-07,2018-07-18,euthanasia,Not Adopted,14.857534246575343
cat,brown  tabby,Female,2018-12-19,normal,stray,2019-12-19,2020-01-04,transfer,Not Adopted,6.317808219178082
cat,gray,Neutered,2023-03-23,normal,stray,2023-04-23,2023-04-27,adoption,Adopted,2.0575342465753423
cat,brown  tabby,Male,2017-02-05,normal,stray,2017-05-20,2017-06-04,rescue,Adopted,8.186301369863013
cat,brown  tabby,Male,2013-10-05,ill mild,stray,2018-10-05,2018-10-06,euthanasia,Not Adopted,11.526027397260274
dog,white,Neutered,2014-10-06,normal,welfare seized,2019-07-24,2019-07-24,return to owner,Not Adopted,10.523287671232877
cat,cream tabby,Male,2020-09-06,under age/weight,stray,2020-10-06,2020-10-08,rescue,Adopted,4.6
cat,orange tabby,Male,2020-09-06,under age/weight,stray,2020-10-06,2020-10-08,rescue,Adopted,4.6
cat,gray,Spayed,2018-01-17,ill moderatete,return,2020-02-02,2020-03-04,adoption,Adopted,7.238356164383561
wild,brown,Unknown,2019-10-10,injured  moderate,wildlife,2020-10-10,2020-10-10,euthanasia,Not Adopted,5.50958904109589
cat,seal point,Neutered,2017-07-02,normal,stray,2020-07-02,2020-07-09,"shelter, neuter, return",Not Adopted,7.7835616438356166
cat,black,Male,2020-06-28,ill mild,stray,2020-08-28,2020-08-29,rescue,Adopted,4.791780821917809
dog,tan,Male,2020-07-30,normal,stray,2022-07-30,2022-07-30,return to owner,Not Adopted,4.704109589041096
dog,tan,Spayed,2021-08-02,ill moderatete,stray,2024-08-04,2024-09-07,adoption,Adopted,3.695890410958904
cat,gray,Unknown,2024-09-05,under age/weight,stray,2024-09-20,2024-09-20,rescue,Adopted,0.6
dog,black,Neutered,2008-09-06,normal,stray,2017-11-02,2017-11-02,return to owner,Not Adopted,16.60821917808219
dog,brown,Male,2010-02-10,i/i report,owner surrender,2023-02-10,2023-02-10,euthanasia,Not Adopted,15.178082191780822
dog,brown,Neutered,2021-10-17,normal,stray,2022-12-22,2023-01-06,transfer,Not Adopted,3.4876712328767123
dog,brown,Female,2007-07-06,normal,quarantine,2019-07-06,2019-07-17,return to owner,Not Adopted,17.78082191780822
cat,orange tabby,Unknown,2018-02-16,injured  severe,stray,2022-02-16,2022-02-16,euthanasia,Not Adopted,7.156164383561644
dog,white,Male,2018-07-06,normal,quarantine,2019-07-06,2019-07-17,return to owner,Not Adopted,6.772602739726027
dog,tricolor,Spayed,2017-08-14,normal,confiscate,2020-11-23,2020-12-09,adoption,Adopted,7.6657534246575345
dog,tan,Male,2021-08-08,welfare seizures,welfare seized,2022-08-08,2022-08-25,rescue,Adopted,3.6794520547945204
cat,gray,Male,2019-02-12,normal,owner surrender,2019-06-12,2019-06-14,transfer,Not Adopted,6.167123287671233
cat,gray tabby,Female,2022-04-07,normal,stray,2022-08-07,2022-08-25,adoption,Adopted,3.0164383561643837
cat,black,Spayed,2011-08-30,normal,return,2021-07-15,2021-10-13,rescue,Adopted,13.627397260273973
cat,black,Neutered,2023-10-27,under age/weight,stray,2023-11-09,2024-01-12,rescue,Adopted,1.4602739726027398
cat,brown  tabby,Male,2018-07-13,under age/weight,stray,2018-08-18,2018-08-31,rescue,Adopted,6.7534246575342465
reptile,yellow,Male,2020-03-11,ill moderatete,owner surrender,2023-03-11,2023-03-13,died,Not Adopted,5.090410958904109
wild,gray,Unknown,2023-06-28,under age/weight,wildlife,2023-07-28,2023-07-28,rescue,Adopted,1.7917808219178082
cat,brown  tabby,Female,2018-07-13,under age/weight,stray,2018-08-18,2018-08-31,rescue,Adopted,6.7534246575342465
cat,brown,Female,2024-06-04,ill moderatete,stray,2024-07-09,2024-07-10,rescue,Adopted,0.8547945205479452
cat,calico,Spayed,2022-01-17,normal,stray,2023-01-17,2023-01-22,adoption,Adopted,3.2356164383561645
cat,gray tabby,Spayed,2017-04-14,normal,stray,2017-06-14,2017-08-01,adoption,Adopted,8
dog,brown,Spayed,2014-04-30,normal,stray,2022-04-30,2022-05-11,return to owner,Not Adopted,10.95890410958904
other,brown,Male,2017-09-24,injured  moderate,wildlife,2018-09-24,2018-09-24,euthanasia,Not Adopted,7.553424657534246
cat,black,Spayed,2016-01-24,ill moderatete,stray,2023-01-22,2024-04-03,adoption,Adopted,9.221917808219178
cat,white,Male,2022-05-08,ill mild,stray,2022-05-28,2022-05-29,euthanasia,Not Adopted,2.9315068493150687
cat,brown  tabby,Male,2022-06-06,ill moderatete,stray,2022-09-06,2022-09-15,rescue,Adopted,2.852054794520548
dog,black,Male,2017-03-27,ill mild,stray,2017-06-30,2017-07-31,adoption,Adopted,8.04931506849315
reptile,brown,Unknown,2018-03-15,normal,stray,2018-09-15,2018-09-24,rescue,Adopted,7.082191780821918
other,gray,Unknown,2022-09-12,ill mild,wildlife,2023-09-12,2023-09-12,return to wild habitat,Not Adopted,2.5835616438356164
dog,white,Male,2014-09-21,aged,stray,2024-09-21,2024-09-21,return to owner,Not Adopted,10.564383561643835
dog,tan,Spayed,2022-06-11,normal,return,2024-07-21,2024-07-31,rescue,Adopted,2.8383561643835615
cat,brown  tabby,Unknown,2018-12-26,ill severe,stray,2019-12-26,2019-12-26,euthanasia,Not Adopted,6.298630136986302
cat,brown  tabby,Male,2023-04-04,normal,stray,2023-06-04,2023-06-16,transfer,Not Adopted,2.0246575342465754
bird,brown,Unknown,2019-05-01,normal,wildlife,2019-06-01,2019-06-01,died,Not Adopted,5.953424657534247
wild,pink,Unknown,2020-02-28,under age/weight,wildlife,2020-02-28,2020-02-28,euthanasia,Not Adopted,5.123287671232877
cat,white,Spayed,2017-06-20,normal,owner surrender,2019-12-19,2020-01-08,return to owner,Not Adopted,7.816438356164384
cat,black,Neutered,2022-04-15,under age/weight,stray,2022-06-15,2022-07-17,adoption,Adopted,2.9945205479452053
dog,white,Female,2015-08-14,injured  moderate,stray,2018-08-14,2018-08-24,adoption,Adopted,9.668493150684931
dog,black,Spayed,2016-04-06,normal,owner surrender,2019-04-06,2019-04-18,transfer,Not Adopted,9.021917808219179
other,black,Unknown,2018-08-03,injured  severe,wildlife,2019-08-03,2019-08-03,euthanasia,Not Adopted,6.695890410958904
cat,black,Spayed,2022-04-15,under age/weight,stray,2022-06-15,2022-08-03,transfer,Not Adopted,2.9945205479452053
dog,white,Male,2015-07-02,normal,stray,2017-07-02,2017-07-04,return to owner,Not Adopted,9.786301369863013
cat,black,Female,2014-04-27,normal,stray,2017-04-27,2017-05-31,rescue,Adopted,10.967123287671233
cat,brown  tabby,Male,2018-08-19,injured  severe,stray,2023-08-19,2023-08-19,euthanasia,Not Adopted,6.652054794520548
cat,orange tabby,Male,2022-10-06,injured  severe,stray,2024-10-06,2024-10-07,euthanasia,Not Adopted,2.5178082191780824
cat,gray,Spayed,2020-03-21,normal,stray,2022-03-20,2022-04-01,rescue,Adopted,5.063013698630137
other,brown,Unknown,2019-06-03,injured  mild,wildlife,2020-06-03,2020-06-03,transfer,Not Adopted,5.863013698630137
cat,gray,Spayed,2014-03-21,normal,stray,2022-03-20,2022-08-05,return to owner,Not Adopted,11.068493150684931
dog,white,Female,2014-12-11,normal,stray,2019-12-11,2019-12-14,return to owner,Not Adopted,10.342465753424657
wild,brown,Unknown,2021-04-28,injured  severe,wildlife,2022-04-28,2022-04-28,euthanasia,Not Adopted,3.958904109589041
dog,white,Neutered,2008-05-29,normal,stray,2017-02-27,2017-02-27,return to owner,Not Adopted,16.882191780821916
dog,black,Neutered,2022-10-16,normal,owner surrender,2024-07-21,2024-07-27,adoption,Adopted,2.4904109589041097
dog,apricot,Neutered,2006-07-13,normal,owner surrender,2017-07-12,2017-08-10,rescue,Adopted,18.76164383561644
cat,black,Spayed,2022-03-24,ill moderatete,stray,2024-03-24,2024-04-24,community cat,Not Adopted,3.0547945205479454
cat,black,Spayed,2016-10-13,normal,stray,2018-10-13,2018-10-23,"shelter, neuter, return",Not Adopted,8.501369863013698
cat,gray,Neutered,2023-06-28,under age/weight,stray,2023-08-16,2023-08-24,rescue,Adopted,1.7917808219178082
dog,gray,Male,2010-02-05,normal,stray,2019-05-20,2019-05-20,return to owner,Not Adopted,15.191780821917808
cat,calico,Spayed,2024-05-08,normal,stray,2024-06-26,2024-08-14,adoption,Adopted,0.9287671232876712
dog,cream,Neutered,2008-05-15,normal,stray,2024-05-12,2024-05-12,return to owner,Not Adopted,16.92054794520548
cat,gray,Spayed,2017-09-30,fractious,stray,2018-10-18,2018-10-19,"shelter, neuter, return",Not Adopted,7.536986301369863
cat,gray,Neutered,2016-09-29,normal,stray,2018-09-29,2018-10-05,"shelter, neuter, return",Not Adopted,8.53972602739726
cat,black,Neutered,2015-09-29,normal,stray,2018-09-29,2018-10-05,"shelter, neuter, return",Not Adopted,9.542465753424658
bird,black,Unknown,2017-01-10,injured  moderate,wildlife,2017-07-10,2017-07-10,euthanasia,Not Adopted,8.257534246575343
cat,black,Neutered,2023-08-07,under age/weight,stray,2023-08-31,2023-10-23,rescue,Adopted,1.6821917808219178
cat,gray,Spayed,2017-10-07,normal,stray,2018-10-07,2018-10-14,"shelter, neuter, return",Not Adopted,7.517808219178082
cat,black,Spayed,2024-04-14,under age/weight,stray,2024-06-02,2024-07-11,adoption,Adopted,0.9945205479452055
cat,black,Spayed,2016-10-06,fractious,stray,2018-10-06,2018-10-15,"shelter, neuter, return",Not Adopted,8.520547945205479
cat,black,Female,2024-04-07,under age/weight,stray,2024-05-16,2024-05-24,rescue,Adopted,1.0136986301369864
dog,brown,Neutered,2020-12-14,normal,stray,2024-12-08,2024-12-16,adoption,Adopted,4.328767123287672
other,gray,Unknown,2021-03-30,under age/weight,wildlife,2021-04-30,2021-04-30,died,Not Adopted,4.038356164383561
dog,black,Spayed,2015-03-05,normal,stray,2021-03-05,2021-03-20,adoption,Adopted,10.112328767123287
bird,fawn,Unknown,2021-04-29,injured  severe,wildlife,2022-04-29,2022-04-29,euthanasia,Not Adopted,3.956164383561644
dog,black,Spayed,2024-07-22,normal,owner surrender,2024-09-22,2024-09-27,rescue,Adopted,0.7232876712328767
dog,black,Spayed,2024-07-22,normal,owner surrender,2024-09-22,2024-09-27,rescue,Adopted,0.7232876712328767
cat,brown  tabby,Spayed,2015-12-14,feral,stray,2017-12-14,2017-12-22,rescue,Adopted,9.334246575342465
dog,tan,Female,2014-02-15,normal,owner surrender,2019-06-06,2019-06-07,transfer,Not Adopted,11.161643835616438
dog,black,Female,2013-01-01,normal,stray,2017-01-01,2017-01-08,transfer,Not Adopted,12.284931506849315
cat,brown  tabby,Spayed,2019-05-24,under age/weight,stray,2019-08-07,2020-01-04,adoption,Adopted,5.890410958904109
dog,black,Spayed,2007-02-28,normal,stray,2020-02-19,2020-02-20,return to owner,Not Adopted,18.13150684931507
cat,gray,Female,2019-07-07,under age/weight,stray,2019-08-07,2019-08-07,euthanasia,Not Adopted,5.76986301369863
cat,gray,Female,2019-07-07,under age/weight,stray,2019-08-07,2019-08-07,euthanasia,Not Adopted,5.76986301369863
cat,gray,Female,2019-07-07,under age/weight,stray,2019-08-07,2019-08-07,euthanasia,Not Adopted,5.76986301369863
cat,brown  tabby,Male,2020-03-17,normal,stray,2020-05-04,2020-05-04,rescue,Adopted,5.073972602739726
dog,tan,Female,2015-02-26,normal,stray,2018-02-26,2018-03-04,transfer,Not Adopted,10.131506849315068
dog,white,Male,1997-11-12,normal,owner surrender,2018-10-17,2018-10-18,transfer,Not Adopted,27.432876712328767
dog,brown,Male,2024-03-07,normal,stray,2024-05-07,2024-05-08,transfer,Not Adopted,1.0986301369863014
dog,black,Male,2014-01-30,normal,stray,2017-01-30,2017-02-15,adoption,Adopted,11.205479452054794
cat,black,Spayed,2019-05-15,normal,stray,2020-01-15,2020-01-29,"shelter, neuter, return",Not Adopted,5.9150684931506845
dog,chocolate,Spayed,2022-07-02,normal,stray,2023-07-02,2023-07-12,adoption,Adopted,2.780821917808219
cat,black,Spayed,2024-07-08,under age/weight,stray,2024-07-12,2024-09-20,adoption,Adopted,0.7616438356164383
bird,black,Unknown,2016-11-02,ill severe,wildlife,2017-11-02,2017-11-02,euthanasia,Not Adopted,8.446575342465753
cat,gray,Male,2024-07-08,under age/weight,stray,2024-07-12,2024-09-12,rescue,Adopted,0.7616438356164383
dog,gray,Male,2016-11-25,normal,safe keep,2017-03-24,2017-03-25,return to owner,Not Adopted,8.383561643835616
cat,black,Male,2015-02-01,injured  severe,stray,2020-02-01,2020-02-01,euthanasia,Not Adopted,10.2
bird,black,Unknown,2019-10-04,ill severe,wildlife,2020-10-04,2020-10-04,transfer,Not Adopted,5.526027397260274
cat,gray,Female,2018-04-29,under age/weight,stray,2018-06-20,2018-06-20,euthanasia,Not Adopted,6.958904109589041
cat,lilac point,Neutered,2015-07-26,injured  mild,stray,2020-07-26,2020-08-22,rescue,Adopted,9.72054794520548
cat,brown  tabby,Male,2018-09-16,injured  severe,stray,2021-09-16,2021-09-16,transfer,Not Adopted,6.575342465753424
cat,orange tabby,Neutered,2011-04-04,normal,stray,2021-04-04,2021-04-30,adoption,Adopted,14.032876712328767
dog,white,Neutered,2019-02-05,behavior  moderate,quarantine,2021-02-05,2021-02-14,return to owner,Not Adopted,6.186301369863013
cat,orange tabby,Male,2018-09-26,injured  severe,stray,2021-09-26,2021-09-26,euthanasia,Not Adopted,6.5479452054794525
cat,brown  tabby,Male,2019-11-14,injured  severe,stray,2022-11-14,2022-11-14,euthanasia,Not Adopted,5.413698630136986
dog,blonde,Female,2014-07-16,normal,stray,2017-07-16,2017-07-22,transfer,Not Adopted,10.747945205479452
bird,black,Unknown,2022-08-21,ill severe,wildlife,2023-08-21,2023-08-21,transfer,Not Adopted,2.643835616438356
cat,calico,Female,2022-03-19,under age/weight,stray,2022-03-24,2022-03-24,transfer,Not Adopted,3.0684931506849313
cat,brown  tabby,Female,2020-03-24,normal,stray,2022-03-24,2022-03-24,transfer,Not Adopted,5.054794520547945
dog,tan,Neutered,2021-10-28,normal,stray,2024-10-28,2024-11-17,adoption,Adopted,3.4575342465753423
cat,white,Neutered,2020-07-23,injured  moderate,stray,2023-07-23,2024-01-26,adoption,Adopted,4.723287671232876
cat,white,Male,2021-09-19,under age/weight,stray,2021-09-22,2021-09-28,rescue,Adopted,3.5643835616438357
cat,calico,Female,2021-09-19,under age/weight,stray,2021-09-22,2021-09-28,rescue,Adopted,3.5643835616438357
dog,blonde,Male,2020-07-06,behavior  mild,owner surrender,2022-03-09,2022-03-16,adoption,Adopted,4.76986301369863
dog,brown,Unknown,2017-11-13,normal,owner surrender,2017-11-06,2017-11-14,rescue,Adopted,7.416438356164384
reptile,green,Unknown,2014-10-10,normal,stray,2018-10-10,2018-10-11,rescue,Adopted,10.512328767123288
dog,tan,Spayed,2014-07-08,normal,stray,2019-07-08,2019-07-31,transfer,Not Adopted,10.76986301369863
reptile,green,Unknown,2012-02-21,normal,stray,2017-02-21,2017-03-06,rescue,Adopted,13.147945205479452
dog,black,Neutered,2017-11-25,behavior  moderate,owner surrender,2020-11-25,2020-12-10,rescue,Adopted,7.383561643835616
dog,brown,Spayed,2018-12-12,normal,stray,2020-01-13,2020-01-13,return to owner,Not Adopted,6.336986301369863
dog,white,Female,2012-08-20,injured  severe,stray,2017-08-20,2017-08-26,transfer,Not Adopted,12.652054794520549
cat,gray,Spayed,2017-09-30,fractious,stray,2018-09-30,2018-10-06,"shelter, neuter, return",Not Adopted,7.536986301369863
dog,brown brindle,Male,2016-01-28,normal,stray,2017-08-07,2017-08-07,return to owner,Not Adopted,9.210958904109589
dog,white,Male,2022-03-03,normal,stray,2024-03-01,2024-03-03,return to owner,Not Adopted,3.1123287671232878
cat,tortie,Female,2022-09-09,normal,stray,2022-12-09,2022-12-16,rescue,Adopted,2.591780821917808
dog,brown,Neutered,2007-06-17,aged,stray,2019-06-17,2019-06-19,return to owner,Not Adopted,17.832876712328765
cat,calico,Female,2018-05-09,ill severe,stray,2018-08-09,2018-08-09,euthanasia,Not Adopted,6.931506849315069
