animal_type,primary_color,sex,dob,intake_condition,intake_type,intake_date,outcome_date,outcome_type,outcome_group,age_at_intake
cat,gray tabby,Neutered,2019-05-24,under age/weight,stray,2019-06-08,2019-10-23,adoption,Adopted,5.846575342465753
dog,brown,Female,2016-01-08,injured  moderate,owner surrender,2024-01-14,2024-01-16,rescue,Adopted,9.221917808219178
dog,white,Male,2017-01-05,normal,stray,2022-01-05,2022-01-11,transfer,Not Adopted,8.227397260273973
dog,brown,Spayed,2020-09-23,normal,stray,2022-09-23,2022-09-29,homefirst,Adopted,4.50958904109589
cat,brown  tabby,Female,2009-09-21,injured  moderate,stray,2017-09-21,2017-09-21,euthanasia,Not Adopted,15.523287671232877
cat,brown  tabby,Spayed,2021-12-28,ill moderatete,stray,2023-04-14,2023-07-08,adoption,Adopted,3.2465753424657535
cat,black,Female,2016-09-08,normal,stray,2018-09-08,2018-09-30,euthanasia,Not Adopted,8.553424657534247
dog,brown,Female,2019-08-03,normal,stray,2022-08-03,2022-08-10,rescue,Adopted,5.652054794520548
cat,white,Male,2017-06-14,under age/weight,stray,2017-07-14,2017-07-21,transfer,Not Adopted,7.789041095890411
cat,black,Spayed,2023-08-22,under age/weight,stray,2023-09-22,2023-10-20,adoption,Adopted,1.5972602739726027
dog,black,Neutered,2019-02-21,normal,stray,2022-02-21,2022-05-01,adoption,Adopted,6.098630136986301
dog,black,Female,2023-02-11,ill moderatete,owner surrender,2023-02-11,2023-03-14,rescue,Adopted,2.1232876712328768
cat,gray,Male,2018-03-08,normal,stray,2018-09-08,2018-09-18,transfer,Not Adopted,7.057534246575343
cat,black,Unknown,2018-09-21,normal,stray,2018-09-21,2018-09-30,euthanasia,Not Adopted,6.517808219178082
cat,black,Male,2018-03-08,normal,stray,2018-09-08,2018-09-12,transfer,Not Adopted,7.057534246575343
dog,brown,Female,2015-02-18,normal,stray,2019-02-18,2019-02-24,transfer,Not Adopted,10.10958904109589
wild,brown,Female,2022-01-26,ill severe,wildlife,2023-01-26,2023-01-27,died,Not Adopted,3.1671232876712327
dog,fawn,Neutered,2014-02-18,injured  moderate,stray,2019-02-18,2019-05-02,adoption,Adopted,11.10958904109589
cat,brown  tabby,Unknown,2023-03-17,ill moderatete,stray,2023-05-17,2023-05-17,euthanasia,Not Adopted,2.03013698630137
cat,black,Unknown,2018-09-21,normal,stray,2018-09-21,2018-09-30,euthanasia,Not Adopted,6.517808219178082
cat,brown  tabby,Neutered,2024-03-07,under age/weight,stray,2024-04-13,2024-05-18,adoption,Adopted,1.0547945205479452
dog,tan,Female,2015-02-18,normal,stray,2019-02-18,2019-02-24,transfer,Not Adopted,10.10958904109589
cat,gray tabby,Male,2023-12-14,under age/weight,stray,2024-01-20,2024-01-20,rescue,Adopted,1.284931506849315
cat,white,Male,2023-12-14,under age/weight,stray,2024-01-20,2024-01-20,rescue,Adopted,1.284931506849315
other,gray,Unknown,2023-12-23,injured  severe,wildlife,2024-04-23,2024-04-23,euthanasia,Not Adopted,1.2602739726027397
cat,white,Male,2023-12-14,under age/weight,stray,2024-01-20,2024-01-20,rescue,Adopted,1.284931506849315
cat,orange,Male,2022-12-19,normal,stray,2023-04-19,2023-04-19,transfer,Not Adopted,2.271232876712329
dog,cream,Spayed,2020-05-15,normal,welfare seized,2023-08-12,2023-08-13,return to owner,Not Adopted,4.868493150684931
dog,fawn,Female,2020-05-24,under age/weight,stray,2020-06-21,2020-06-24,transfer,Not Adopted,4.843835616438356
dog,brown,Male,2024-09-09,under age/weight,stray,2024-11-09,2024-11-10,rescue,Adopted,0.5452054794520548
cat,calico,Spayed,2017-09-11,fractious,stray,2020-09-11,2020-10-29,rescue,Adopted,7.545205479452055
cat,orange,Male,2024-04-13,under age/weight,stray,2024-06-01,2024-06-06,rescue,Adopted,0.9534246575342465
dog,white,Spayed,2021-12-09,normal,stray,2022-12-09,2023-01-01,adoption,Adopted,3.2986301369863016
cat,orange,Male,2019-07-04,under age/weight,stray,2019-07-09,2019-07-09,rescue,Adopted,5.734246575342466
other,brown,Male,2021-06-21,injured  moderate,wildlife,2022-06-21,2022-06-21,euthanasia,Not Adopted,3.767123287671233
bird,green,Unknown,2022-06-10,injured  severe,wildlife,2023-06-10,2023-06-10,euthanasia,Not Adopted,2.797260273972603
cat,orange tabby,Unknown,2023-04-16,ill severe,stray,2023-05-31,2023-05-31,euthanasia,Not Adopted,1.9479452054794522
cat,brown  tabby,Female,2017-06-02,under age/weight,stray,2017-07-02,2017-07-02,euthanasia,Not Adopted,7.821917808219178
other,brown,Unknown,2023-01-22,ill severe,wildlife,2024-01-22,2024-01-22,euthanasia,Not Adopted,2.1780821917808217
dog,white,Spayed,2018-03-02,normal,quarantine,2021-03-20,2022-05-01,adoption,Adopted,7.073972602739726
cat,gray tabby,Female,2011-08-04,ill severe,stray,2024-08-07,2024-08-08,euthanasia,Not Adopted,13.654794520547945
cat,tortie dilute,Female,2017-07-23,normal,confiscate,2018-07-23,2018-08-22,adoption,Adopted,7.682191780821918
dog,white,Spayed,2010-10-01,normal,stray,2024-01-06,2024-01-07,return to owner,Not Adopted,14.495890410958904
cat,black,Male,2017-10-14,normal,stray,2017-10-28,2017-11-06,euthanasia,Not Adopted,7.454794520547945
cat,gray tabby,Male,2018-08-02,injured  severe,stray,2018-10-02,2018-10-02,euthanasia,Not Adopted,6.654794520547945
cat,black,Female,2017-10-14,normal,stray,2017-10-28,2017-11-06,euthanasia,Not Adopted,7.454794520547945
cat,gray,Male,2017-10-14,normal,stray,2017-10-28,2017-11-06,euthanasia,Not Adopted,7.454794520547945
cat,black,Female,2017-10-14,normal,stray,2017-10-28,2017-11-06,euthanasia,Not Adopted,7.454794520547945
cat,black,Female,2019-07-06,under age/weight,stray,2019-08-03,2019-08-06,rescue,Adopted,5.728767123287671
cat,calico tabby,Female,2022-08-22,ill mild,stray,2022-09-22,2022-10-19,rescue,Adopted,2.5972602739726027
dog,white,Spayed,2022-10-05,normal,stray,2024-10-05,2024-10-13,adoption,Adopted,2.4767123287671233
cat,gray,Neutered,2017-07-11,injured  severe,stray,2019-07-11,2019-07-26,"shelter, neuter, return",Not Adopted,7.715068493150685
dog,white,Neutered,2022-11-03,normal,stray,2023-11-03,2023-11-09,adoption,Adopted,2.3972602739726026
dog,white,Male,2016-05-13,normal,stray,2017-01-13,2017-01-19,transfer,Not Adopted,8.876712328767123
rabbit,white,Unknown,2019-09-22,ill severe,stray,2019-10-06,2019-10-06,euthanasia,Not Adopted,5.515068493150685
dog,brown,Spayed,2013-02-22,ill mild,stray,2023-02-20,2023-02-22,return to owner,Not Adopted,12.098630136986301
cat,orange tabby,Male,2018-03-24,normal,stray,2018-05-24,2018-05-28,adoption,Adopted,7.013698630136986
dog,white,Male,2016-02-06,normal,stray,2017-02-06,2017-02-06,return to owner,Not Adopted,9.142465753424657
other,gray,Male,2018-04-10,injured  severe,wildlife,2018-12-10,2018-12-10,euthanasia,Not Adopted,6.967123287671233
cat,black,Unknown,2017-04-09,under age/weight,stray,2017-04-09,2017-04-09,euthanasia,Not Adopted,7.96986301369863
cat,black,Unknown,2017-04-09,under age/weight,stray,2017-04-09,2017-04-09,euthanasia,Not Adopted,7.96986301369863
cat,black,Male,2018-04-13,under age/weight,stray,2018-05-16,2018-05-17,rescue,Adopted,6.958904109589041
wild,gray,Unknown,2020-04-02,ill severe,wildlife,2022-04-02,2022-04-02,euthanasia,Not Adopted,4.986301369863014
cat,brown  tabby,Male,2022-04-01,under age/weight,stray,2022-04-19,2022-05-13,adoption,Adopted,2.989041095890411
dog,gold,Neutered,2018-10-01,normal,stray,2020-10-01,2020-10-18,foster to adopt,Adopted,6.49041095890411
cat,orange tabby,Male,2022-03-07,ill moderatete,stray,2022-04-22,2022-04-27,rescue,Adopted,3.0575342465753423
cat,gray tabby,Female,2020-05-22,under age/weight,stray,2020-06-22,2020-06-24,rescue,Adopted,4.8493150684931505
cat,torbi,Female,2024-03-16,under age/weight,stray,2024-04-25,2024-04-26,rescue,Adopted,1.0301369863013699
dog,black,Male,2013-06-16,normal,stray,2019-06-16,2019-06-22,transfer,Not Adopted,11.786301369863013
dog,white,Spayed,2006-07-07,ill moderatete,stray,2023-09-20,2023-09-20,return to owner,Not Adopted,18.734246575342464
cat,gray tabby,Neutered,2024-08-26,normal,stray,2024-10-26,2024-11-09,adoption,Adopted,0.5835616438356165
cat,brown  tabby,Neutered,2019-06-20,ill moderatete,stray,2024-06-20,2024-07-09,community cat,Not Adopted,5.772602739726027
cat,unknown,Unknown,2024-08-17,under age/weight,stray,2024-08-22,2024-08-22,euthanasia,Not Adopted,0.6082191780821918
cat,white,Female,2011-10-11,ill moderatete,stray,2024-10-11,2024-10-12,euthanasia,Not Adopted,13.468493150684932
dog,white,Female,2016-07-15,normal,stray,2017-07-15,2017-07-21,transfer,Not Adopted,8.704109589041096
dog,brown,Female,2009-03-17,normal,owner surrender,2019-06-08,2019-06-09,transfer,Not Adopted,16.03835616438356
cat,gray tabby,Spayed,2020-08-05,fractious,stray,2020-11-05,2020-11-22,adoption,Adopted,4.6438356164383565
cat,orange tabby,Male,2023-05-23,ill moderatete,stray,2023-08-23,2023-08-23,euthanasia,Not Adopted,1.8465753424657534
dog,tan,Male,2015-10-03,normal,stray,2020-10-03,2020-10-09,transfer,Not Adopted,9.487671232876712
cat,tortie,Female,2022-02-20,injured  moderate,stray,2024-02-20,2024-02-20,euthanasia,Not Adopted,3.0986301369863014
cat,seal point,Female,2018-05-08,under age/weight,stray,2018-06-08,2018-06-08,euthanasia,Not Adopted,6.890410958904109
cat,black,Neutered,2024-01-22,normal,owner surrender,2024-05-22,2024-06-11,rescue,Adopted,1.178082191780822
cat,gray,Unknown,2019-04-14,ill severe,stray,2019-05-29,2019-05-29,euthanasia,Not Adopted,5.956164383561644
bird,brown,Unknown,2020-03-20,ill moderatete,wildlife,2021-03-20,2021-03-20,transfer,Not Adopted,5.021917808219178
dog,brown,Male,2012-06-01,injured  severe,stray,2023-09-17,2023-09-18,euthanasia,Not Adopted,12.827397260273973
cat,gray tabby,Male,2016-02-23,injured  severe,stray,2020-02-23,2020-02-23,euthanasia,Not Adopted,9.095890410958905
cat,gray tabby,Spayed,2021-09-19,normal,stray,2022-09-19,2023-01-06,transfer,Not Adopted,3.5205479452054793
cat,white,Unknown,2018-10-24,under age/weight,stray,2018-10-14,2018-11-15,rescue,Adopted,6.427397260273972
dog,brown,Neutered,2021-07-03,normal,stray,2022-04-03,2022-04-13,adoption,Adopted,3.734246575342466
dog,black,Spayed,2008-12-06,normal,owner surrender,2018-04-06,2018-11-03,rescue,Adopted,16.315068493150687
dog,tan,Spayed,2008-12-06,normal,owner surrender,2018-04-06,2018-05-11,rescue,Adopted,16.315068493150687
cat,gray,Unknown,2018-10-24,under age/weight,stray,2018-10-14,2018-11-15,rescue,Adopted,6.427397260273972
cat,blue point,Neutered,2024-03-05,normal,stray,2024-06-05,2024-06-12,adoption,Adopted,1.0602739726027397
cat,gray tabby,Neutered,2020-05-20,under age/weight,stray,2020-06-10,2020-06-11,foster to adopt,Adopted,4.854794520547945
cat,gray,Neutered,2024-03-05,normal,stray,2024-06-05,2024-06-28,adoption,Adopted,1.0602739726027397
dog,gray,Female,2011-11-10,normal,stray,2022-07-31,2022-07-31,return to owner,Not Adopted,13.386301369863014
dog,white,Male,2016-01-17,normal,stray,2018-01-17,2018-02-18,adoption,Adopted,9.197260273972603
cat,brown  tabby,Spayed,2023-08-22,under age/weight,stray,2023-11-22,2023-12-13,adoption,Adopted,1.5972602739726027
cat,white,Neutered,2018-07-24,injured  severe,stray,2022-07-24,2022-10-09,adoption,Adopted,6.67945205479452
cat,gray,Female,2022-01-12,normal,stray,2022-02-12,2022-02-15,rescue,Adopted,3.2054794520547945
dog,white,Male,2019-07-11,injured  severe,stray,2020-07-11,2020-07-11,return to owner,Not Adopted,5.715068493150685
cat,brown  tabby,Neutered,2015-11-01,feral,stray,2017-11-01,2017-11-16,"shelter, neuter, return",Not Adopted,9.408219178082192
dog,white,Male,2016-11-21,normal,stray,2019-11-21,2019-11-27,transfer,Not Adopted,8.35068493150685
cat,black,Male,2022-01-12,normal,stray,2022-02-12,2022-02-15,rescue,Adopted,3.2054794520547945
cat,brown  tabby,Female,2023-02-06,injured  moderate,stray,2023-04-05,2023-04-07,rescue,Adopted,2.136986301369863
cat,brown  tabby,Spayed,2019-03-11,normal,stray,2020-03-11,2020-03-17,"shelter, neuter, return",Not Adopted,6.049315068493151
cat,black,Female,2024-04-27,under age/weight,stray,2024-05-03,2024-06-20,rescue,Adopted,0.915068493150685
cat,brown  tabby,Male,2016-01-03,fractious,stray,2020-01-03,2020-01-04,euthanasia,Not Adopted,9.235616438356164
cat,black,Spayed,2024-04-27,under age/weight,stray,2024-05-03,2024-06-28,adoption,Adopted,0.915068493150685
cat,brown  tabby,Neutered,2024-05-21,under age/weight,stray,2024-05-31,2024-09-15,adoption,Adopted,0.8493150684931506
cat,black,Unknown,2024-04-27,under age/weight,stray,2024-05-03,2024-05-05,disposal,Not Adopted,0.915068493150685
cat,gray tabby,Neutered,2024-04-17,under age/weight,stray,2024-05-17,2024-09-03,adoption,Adopted,0.9424657534246575
cat,torbi,Female,2020-04-10,injured  severe,stray,2022-04-10,2022-04-10,euthanasia,Not Adopted,4.964383561643835
cat,chocolate point,Spayed,2020-05-01,normal,return,2024-05-22,2024-05-24,adoption,Adopted,4.906849315068493
dog,white,Female,2015-06-06,normal,stray,2023-06-03,2023-06-17,adoption,Adopted,9.813698630136987
cat,calico dilute,Spayed,2024-03-07,normal,stray,2024-05-22,2024-06-14,adoption,Adopted,1.0547945205479452
bird,yellow,Unknown,2019-10-24,normal,owner surrender,2020-10-24,2020-10-24,adoption,Adopted,5.427397260273972
rabbit,white,Spayed,2017-09-20,normal,owner surrender,2018-09-20,2018-10-19,adoption,Adopted,7.52054794520548
cat,black,Male,2017-07-17,normal,stray,2017-10-17,2017-10-23,adoption,Adopted,7.698630136986301
bird,black,Unknown,2018-11-26,injured  severe,wildlife,2019-11-26,2019-11-26,transfer,Not Adopted,6.336986301369863
cat,black,Spayed,2015-11-09,feral,stray,2017-11-09,2017-12-20,"shelter, neuter, return",Not Adopted,9.386301369863014
dog,black,Male,2016-11-29,normal,stray,2018-11-29,2018-12-05,transfer,Not Adopted,8.32876712328767
dog,tricolor,Male,2016-10-07,normal,stray,2018-10-07,2018-10-14,transfer,Not Adopted,8.473972602739726
cat,calico,Female,2023-04-01,under age/weight,stray,2023-04-04,2023-05-20,adoption,Adopted,1.989041095890411
other,brown,Unknown,2022-08-25,injured  severe,wildlife,2023-08-25,2023-08-25,transfer,Not Adopted,2.589041095890411
cat,gray,Spayed,2024-09-04,ill mild,stray,2024-11-04,2024-11-24,adoption,Adopted,0.5589041095890411
dog,blue brindle,Neutered,2019-02-16,normal,stray,2023-02-16,2023-07-19,rescue,Adopted,6.112328767123287
cat,calico,Spayed,2016-10-02,normal,stray,2021-10-01,2021-12-08,adoption,Adopted,8.487671232876712
dog,tan,Female,2022-12-22,normal,stray,2023-12-22,2023-12-28,adoption,Adopted,2.263013698630137
cat,gray,Neutered,2021-09-02,ill moderatete,owner surrender,2024-09-02,2024-10-23,adoption,Adopted,3.5671232876712327
rabbit,brown,Spayed,2020-01-08,normal,owner surrender,2021-01-08,2021-01-17,adoption,Adopted,5.219178082191781
cat,gray,Female,2024-02-10,under age/weight,stray,2024-02-16,2024-02-16,rescue,Adopted,1.126027397260274
dog,white,Male,2016-03-09,normal,stray,2018-03-09,2018-03-15,transfer,Not Adopted,9.054794520547945
dog,black,Spayed,2016-06-21,injured  mild,stray,2017-06-21,2017-06-30,adoption,Adopted,8.76986301369863
cat,brown  tabby,Spayed,2017-09-01,ill severe,stray,2023-03-05,2023-03-05,euthanasia,Not Adopted,7.572602739726028
dog,red,Male,2016-08-10,normal,stray,2019-08-10,2019-08-14,return to owner,Not Adopted,8.632876712328768
dog,chocolate,Male,2019-12-09,behavior  moderate,owner surrender,2023-05-17,2023-06-01,euthanasia,Not Adopted,5.301369863013699
dog,black,Male,2015-01-31,normal,stray,2019-01-31,2019-02-06,transfer,Not Adopted,10.158904109589042
dog,brown,Neutered,2020-01-13,normal,stray,2023-01-13,2023-05-24,adoption,Adopted,5.205479452054795
cat,gray,Female,2017-04-21,under age/weight,stray,2017-05-21,2017-06-01,rescue,Adopted,7.936986301369863
dog,blue,Neutered,2021-09-12,i/i report,stray,2023-07-28,2024-02-24,euthanasia,Not Adopted,3.5397260273972604
cat,calico,Spayed,2022-08-18,under age/weight,stray,2022-09-07,2022-10-15,adoption,Adopted,2.6082191780821917
dog,black,Female,2011-11-07,normal,stray,2017-11-07,2017-12-17,rescue,Adopted,13.394520547945206
cat,black,Neutered,2017-05-09,normal,stray,2017-07-16,2017-08-11,adoption,Adopted,7.887671232876713
wild,brown,Unknown,2021-12-28,ill severe,wildlife,2022-12-28,2022-12-28,euthanasia,Not Adopted,3.2465753424657535
dog,brown,Neutered,2021-12-26,normal,stray,2022-12-26,2023-03-02,adoption,Adopted,3.252054794520548
dog,brown,Male,2012-01-04,injured  severe,stray,2022-12-07,2022-12-07,euthanasia,Not Adopted,13.235616438356164
cat,gray tabby,Female,2023-05-02,ill mild,stray,2023-06-11,2023-06-14,rescue,Adopted,1.904109589041096
dog,white,Spayed,2010-09-28,normal,stray,2021-10-25,2021-10-25,return to owner,Not Adopted,14.504109589041096
dog,tan,Neutered,2005-07-01,normal,stray,2020-07-01,2020-07-08,return to owner,Not Adopted,19.75068493150685
cat,unknown,Male,2024-05-13,under age/weight,stray,2024-05-15,2024-05-23,euthanasia,Not Adopted,0.8712328767123287
cat,black,Female,2013-04-04,normal,owner surrender,2019-04-04,2019-05-31,adoption,Adopted,11.986301369863014
cat,brown  tabby,Neutered,2016-11-01,feral,stray,2017-11-01,2017-11-16,"shelter, neuter, return",Not Adopted,8.405479452054795
cat,fawn,Spayed,2015-01-28,ill severe,stray,2022-12-30,2023-02-11,community cat,Not Adopted,10.167123287671233
dog,black,Spayed,2023-07-06,normal,stray,2024-07-05,2024-08-09,adoption,Adopted,1.726027397260274
cat,lilac lynx point,Neutered,2022-04-12,injured  moderate,stray,2022-06-04,2022-06-11,adoption,Adopted,2.958904109589041
cat,orange tabby,Neutered,2014-11-02,normal,stray,2017-11-02,2017-12-16,"shelter, neuter, return",Not Adopted,10.405479452054795
cat,gray,Male,2024-09-08,normal,stray,2024-11-08,2024-11-18,rescue,Adopted,0.547945205479452
dog,red,Male,2020-12-21,normal,stray,2024-12-21,2024-12-22,return to owner,Not Adopted,4.265753424657534
cat,black,Male,2024-08-10,under age/weight,stray,2024-08-15,2024-09-14,rescue,Adopted,0.6273972602739726
wild,gray,Unknown,2021-03-28,injured  severe,wildlife,2024-03-28,2024-03-28,euthanasia,Not Adopted,4
cat,black,Neutered,2024-08-10,under age/weight,stray,2024-08-15,2024-10-04,adoption,Adopted,0.6273972602739726
cat,black,Female,2017-05-24,ill mild,stray,2017-07-24,2017-08-23,adoption,Adopted,7.846575342465753
cat,unknown,Male,2024-04-17,under age/weight,stray,2024-04-20,2024-04-20,euthanasia,Not Adopted,0.9424657534246575
dog,brown,Male,2012-08-05,ill moderatete,stray,2022-08-05,2022-08-06,euthanasia,Not Adopted,12.64931506849315
cat,gray,Female,2024-09-20,under age/weight,stray,2024-11-08,2024-11-18,rescue,Adopted,0.5150684931506849
rabbit,tricolor,Neutered,2017-04-14,normal,stray,2018-04-14,2018-04-28,rescue,Adopted,7.956164383561644
dog,cream,Neutered,2022-05-15,normal,stray,2024-05-09,2024-05-15,return to owner,Not Adopted,2.8684931506849316
cat,seal point,Spayed,2018-02-17,normal,stray,2018-04-17,2018-05-19,adoption,Adopted,7.109589041095891
dog,brown brindle,Male,2024-04-18,under age/weight,stray,2024-07-18,2024-07-21,euthanasia,Not Adopted,0.9397260273972603
dog,black,Neutered,2024-05-10,under age/weight,stray,2024-07-18,2024-09-22,adoption,Adopted,0.8794520547945206
dog,brown,Male,2014-09-17,ill mild,stray,2020-09-17,2020-09-19,euthanasia,Not Adopted,10.531506849315068
dog,black,Spayed,2024-05-10,under age/weight,stray,2024-07-18,2024-09-21,adoption,Adopted,0.8794520547945206
dog,brown,Female,2018-04-09,normal,stray,2021-02-26,2021-02-28,return to owner,Not Adopted,6.96986301369863
dog,white,Spayed,2022-11-17,normal,stray,2023-09-06,2023-10-08,adoption,Adopted,2.3589041095890413
cat,calico tabby,Spayed,2018-06-06,normal,stray,2019-01-06,2019-01-23,transfer,Not Adopted,6.810958904109589
cat,white,Neutered,2016-07-08,normal,owner surrender,2018-02-17,2018-03-22,rescue,Adopted,8.723287671232876
cat,brown,Male,2024-08-24,under age/weight,stray,2024-09-08,2024-11-20,rescue,Adopted,0.589041095890411
